Co Code,Batch ID,File #,Rate Code,Temp Dept,Reg Hours,O/T Hours,Hours 3 Code,Hours 3 Amount,Earnings 3 Code,Earnings 3 Amount,Memo Code,Memo Amount,Special Proc Code,Other Begin Date,Other End Date
,Legion,000245,,,40.00,,,,,,WK,1,,,
,Legion,000245,,,40.00,,,,,,WK,2,,,
,Legion,000254,,,40.00,,,,,,WK,1,,,
,Legion,000254,,,40.00,,,,,,WK,2,,,
,Legion,000509,,,40.00,,,,,,WK,1,,,
,Legion,000509,,,40.00,,,,,,WK,2,,,
,Legion,000549,,,40.00,,,,,,WK,1,,,
,Legion,000549,,,40.00,,,,,,WK,2,,,
,Legion,000551,,,40.00,,,,,,WK,1,,,
,Legion,000551,,,40.00,,,,,,WK,2,,,
,Legion,001303,,,40.00,,,,,,WK,1,,,
,Legion,001303,,,40.00,,,,,,WK,2,,,
,Legion,001734,,,40.00,,,,,,WK,1,,,
,Legion,001734,,,40.00,,,,,,WK,2,,,
,Legion,100006,,,40.00,,,,,,WK,1,,,
,Legion,100006,,,40.00,,,,,,WK,2,,,
,Legion,100542,,,40.00,,,,,,WK,1,,,
,Legion,100542,,,40.00,,,,,,WK,2,,,
,Legion,100651,,,40.00,,,,,,WK,1,,,
,Legion,100651,,,40.00,,,,,,WK,2,,,
,Legion,100654,,,40.00,,,,,,WK,1,,,
,Legion,100654,,,40.00,,,,,,WK,2,,,
,Legion,101212,,,40.00,,,,,,WK,1,,,
,Legion,101212,,,40.00,,,,,,WK,2,,,
,Legion,101505,,,40.00,,,,,,WK,1,,,
,Legion,101505,,,40.00,,,,,,WK,2,,,
,Legion,101675,,,40.00,,,,,,WK,1,,,
,Legion,101675,,,40.00,,,,,,WK,2,,,
,Legion,101930,,,40.00,,,,,,WK,1,,,
,Legion,101930,,,40.00,,,,,,WK,2,,,
,Legion,101967,,,40.00,,,,,,WK,1,,,
,Legion,101967,,,40.00,,,,,,WK,2,,,
,Legion,102082,,,40.00,,,,,,WK,1,,,
,Legion,102082,,,40.00,,,,,,WK,2,,,
,Legion,102088,,,40.00,,,,,,WK,1,,,
,Legion,102088,,,40.00,,,,,,WK,2,,,
,Legion,102117,,,40.00,,,,,,WK,1,,,
,Legion,102117,,,40.00,,,,,,WK,2,,,
,Legion,102331,,,40.00,,,,,,WK,1,,,
,Legion,102331,,,40.00,,,,,,WK,2,,,
,Legion,102429,,,40.00,,,,,,WK,1,,,
,Legion,102429,,,40.00,,,,,,WK,2,,,
,Legion,104120,,,40.00,,,,,,WK,1,,,
,Legion,104120,,,40.00,,,,,,WK,2,,,
,Legion,104671,,,40.00,,,,,,WK,1,,,
,Legion,104671,,,40.00,,,,,,WK,2,,,
,Legion,104705,,,40.00,,,,,,WK,1,,,
,Legion,104705,,,40.00,,,,,,WK,2,,,
,Legion,104716,,,40.00,,,,,,WK,1,,,
,Legion,104716,,,40.00,,,,,,WK,2,,,
,Legion,105015,,,40.00,,,,,,WK,1,,,
,Legion,105015,,,40.00,,,,,,WK,2,,,
,Legion,105407,,,40.00,,,,,,WK,1,,,
,Legion,105407,,,40.00,,,,,,WK,2,,,
,Legion,106253,,,40.00,,,,,,WK,1,,,
,Legion,106253,,,40.00,,,,,,WK,2,,,
,Legion,106459,,,40.00,,,,,,WK,1,,,
,Legion,106459,,,40.00,,,,,,WK,2,,,
,Legion,106552,,,40.00,,,,,,WK,1,,,
,Legion,106552,,,40.00,,,,,,WK,2,,,
,Legion,106724,,,26.00,,,,,,WK,2,,,
,Legion,106724,,,,,H,8.00,,,WK,2,,,
,Legion,106845,,,40.00,,,,,,WK,1,,,
,Legion,106845,,,40.00,,,,,,WK,2,,,
,Legion,106986,,,40.00,,,,,,WK,1,,,
,Legion,106986,,,40.00,,,,,,WK,2,,,
,Legion,107129,,,40.00,,,,,,WK,1,,,
,Legion,107129,,,40.00,,,,,,WK,2,,,
,Legion,107244,,,40.00,,,,,,WK,1,,,
,Legion,107244,,,40.00,,,,,,WK,2,,,
,Legion,107249,,,40.00,,,,,,WK,1,,,
,Legion,107249,,,40.00,,,,,,WK,2,,,
,Legion,107491,,,40.00,,,,,,WK,1,,,
,Legion,107491,,,40.00,,,,,,WK,2,,,
,Legion,107552,,,40.00,,,,,,WK,1,,,
,Legion,107552,,,40.00,,,,,,WK,2,,,
,Legion,107678,,,40.00,,,,,,WK,1,,,
,Legion,107678,,,40.00,,,,,,WK,2,,,
,Legion,107847,,,40.00,,,,,,WK,1,,,
,Legion,107847,,,40.00,,,,,,WK,2,,,
,Legion,107950,,,40.00,,,,,,WK,1,,,
,Legion,107950,,,40.00,,,,,,WK,2,,,
,Legion,108247,,,40.00,,,,,,WK,1,,,
,Legion,108247,,,40.00,,,,,,WK,2,,,
,Legion,108313,,,40.00,,,,,,WK,1,,,
,Legion,108313,,,40.00,,,,,,WK,2,,,
,Legion,108500,,,40.00,,,,,,WK,1,,,
,Legion,108500,,,40.00,,,,,,WK,2,,,
,Legion,108522,,,40.00,,,,,,WK,1,,,
,Legion,108522,,,40.00,,,,,,WK,2,,,
,Legion,108633,,,40.00,,,,,,WK,1,,,
,Legion,108633,,,40.00,,,,,,WK,2,,,
,Legion,108789,,,40.00,,,,,,WK,1,,,
,Legion,108789,,,,,V,16.00,,,WK,1,,,
,Legion,108789,,,40.00,,,,,,WK,2,,,
,Legion,108798,,,40.00,,,,,,WK,1,,,
,Legion,108798,,,40.00,,,,,,WK,2,,,
,Legion,108887,,,40.00,,,,,,WK,1,,,
,Legion,108887,,,40.00,,,,,,WK,2,,,
,Legion,108898,,,40.00,,,,,,WK,1,,,
,Legion,108898,,,40.00,,,,,,WK,2,,,
,Legion,109111,,,40.00,,,,,,WK,1,,,
,Legion,109111,,,40.00,,,,,,WK,2,,,
,Legion,109134,,,40.00,,,,,,WK,1,,,
,Legion,109134,,,40.00,,,,,,WK,2,,,
,Legion,109279,,,40.00,,,,,,WK,1,,,
,Legion,109279,,,40.00,,,,,,WK,2,,,
,Legion,109419,,,40.00,,,,,,WK,1,,,
,Legion,109419,,,40.00,,,,,,WK,2,,,
,Legion,109679,,,40.00,,,,,,WK,1,,,
,Legion,109679,,,40.00,,,,,,WK,2,,,
,Legion,109748,,,40.00,,,,,,WK,1,,,
,Legion,109748,,,40.00,,,,,,WK,2,,,
,Legion,109766,,,40.00,,,,,,WK,1,,,
,Legion,109766,,,40.00,,,,,,WK,2,,,
,Legion,109994,,,40.00,,,,,,WK,1,,,
,Legion,109994,,,40.00,,,,,,WK,2,,,
,Legion,110423,,,40.00,,,,,,WK,1,,,
,Legion,110423,,,40.00,,,,,,WK,2,,,
,Legion,110762,,,40.00,,,,,,WK,1,,,
,Legion,110762,,,40.00,,,,,,WK,2,,,
,Legion,111122,,,40.00,,,,,,WK,1,,,
,Legion,111122,,,40.00,,,,,,WK,2,,,
,Legion,111141,,,40.00,,,,,,WK,1,,,
,Legion,111141,,,40.00,,,,,,WK,2,,,
,Legion,111474,,,40.00,,,,,,WK,1,,,
,Legion,111474,,,40.00,,,,,,WK,2,,,
,Legion,111482,,,40.00,,,,,,WK,1,,,
,Legion,111482,,,40.00,,,,,,WK,2,,,
,Legion,112017,,,40.00,,,,,,WK,1,,,
,Legion,112017,,,40.00,,,,,,WK,2,,,
,Legion,112307,,,40.00,,,,,,WK,1,,,
,Legion,112307,,,40.00,,,,,,WK,2,,,
,Legion,112312,,,40.00,,,,,,WK,1,,,
,Legion,112312,,,40.00,,,,,,WK,2,,,
,Legion,112321,,,40.00,,,,,,WK,1,,,
,Legion,112321,,,40.00,,,,,,WK,2,,,
,Legion,112344,,,40.00,,,,,,WK,1,,,
,Legion,112344,,,40.00,,,,,,WK,2,,,
,Legion,112369,,,,,H,8.00,,,WK,2,,,
,Legion,112398,,,40.00,,,,,,WK,1,,,
,Legion,112398,,,40.00,,,,,,WK,2,,,
,Legion,112399,,,40.00,,,,,,WK,1,,,
