Co Code,Batch ID,File #,Rate Code,Temp Dept,Reg Hours,O/T Hours,Hours 3 Code,Hours 3 Amount,Earnings 3 Code,Earnings 3 Amount,Memo Code,Memo Amount,Special Proc Code,Other Begin Date,Other End Date
Unknown,1,7999902,,,5,,,,V,40,,,,,
Unknown,1,7999902,,,5,,,,V,40,,,,,
Unknown,1,7999902,,,6,,,,V,40,,,,,
Unknown,1,795505,,,8,,,,V,40,,,,,
Unknown,1,795505,,,8,,,,V,40,,,,,
Unknown,1,795505,,,8,,,,V,40,,,,,
Unknown,1,795505,,,8,,,,V,40,,,,,
Unknown,1,795505,,,8,,,,V,40,,,,,
Unknown,1,743034,,,3,,,,V,40,,,,,
Unknown,1,743034,,,4,,,,V,40,,,,,
Unknown,1,743034,,,3,,,,V,40,,,,,
Unknown,1,743034,,,4,,,,V,40,,,,,
Unknown,1,743034,,,4,,,,V,40,,,,,
Unknown,1,798924,,,7.08,,,,V,40,,,,,
Unknown,1,798924,,,7.15,,,,V,40,,,,,
Unknown,1,798924,,,7.33,,,,V,40,,,,,
Unknown,1,7999903,,,3,,,,V,40,,,,,
Unknown,1,7999903,,,3,,,,V,40,,,,,
Unknown,1,7999903,,,3,,,,V,40,,,,,
Unknown,1,7999903,,,9,,,,V,40,,,,,
Unknown,1,7999903,,,10,,,,V,40,,,,,
Unknown,1,7999903,,,9,,,,V,40,,,,,
Unknown,1,7999903,,,3,,,,V,40,,,,,
Unknown,1,7999903,,,1,,,,V,40,,,,,
Unknown,1,214656,,,8,,,,V,40,,,,,
Unknown,1,214656,,,8,,,,V,40,,,,,
Unknown,1,214656,,,8,,,,V,40,,,,,
Unknown,1,214656,,,8,,,,V,40,,,,,
Unknown,1,214656,,,8,,,,V,40,,,,,
